Variable;Valor
y_tvp[4,16,18];0.0
y_tvp[4,16,19];0.0
y_tvp[4,16,20];0.0
y_tvp[4,16,21];0.0
y_tvp[4,16,22];0.0
y_tvp[4,16,23];0.0
y_tvp[4,16,24];0.0
y_tvp[4,16,25];0.0
y_tvp[4,16,26];0.0
y_tvp[4,16,27];0.0
y_tvp[4,16,28];0.0
y_tvp[4,16,29];0.0
y_tvp[4,16,30];0.0
y_tvp[4,16,31];0.0
y_tvp[4,16,32];0.0
y_tvp[4,16,33];0.0
y_tvp[4,16,34];0.0
y_tvp[4,16,35];0.0
y_tvp[4,16,36];0.0
y_tvp[4,16,37];0.0
y_tvp[4,16,38];0.0
y_tvp[4,16,39];0.0
y_tvp[4,16,40];0.0
y_tvp[4,17,1];0.0
y_tvp[4,17,2];0.0
y_tvp[4,17,3];0.0
y_tvp[4,17,4];0.0
y_tvp[4,17,5];0.0
y_tvp[4,17,6];0.0
y_tvp[4,17,7];0.0
y_tvp[4,17,8];0.0
y_tvp[4,17,9];0.0
y_tvp[4,17,10];0.0
y_tvp[4,17,11];0.0
y_tvp[4,17,12];0.0
y_tvp[4,17,13];0.0
y_tvp[4,17,14];0.0
y_tvp[4,17,15];0.0
y_tvp[4,17,16];0.0
y_tvp[4,17,17];0.0
y_tvp[4,17,18];0.0
y_tvp[4,17,19];0.0
y_tvp[4,17,20];0.0
y_tvp[4,17,21];0.0
y_tvp[4,17,22];0.0
y_tvp[4,17,23];0.0
y_tvp[4,17,24];0.0
y_tvp[4,17,25];0.0
y_tvp[4,17,26];0.0
y_tvp[4,17,27];0.0
y_tvp[4,17,28];0.0
y_tvp[4,17,29];0.0
y_tvp[4,17,30];0.0
y_tvp[4,17,31];0.0
y_tvp[4,17,32];0.0
y_tvp[4,17,33];0.0
y_tvp[4,17,34];0.0
y_tvp[4,17,35];0.0
y_tvp[4,17,36];0.0
y_tvp[4,17,37];0.0
y_tvp[4,17,38];0.0
y_tvp[4,17,39];0.0
y_tvp[4,17,40];0.0
y_tvp[4,18,1];0.0
y_tvp[4,18,2];0.0
y_tvp[4,18,3];0.0
y_tvp[4,18,4];0.0
y_tvp[4,18,5];0.0
y_tvp[4,18,6];0.0
y_tvp[4,18,7];0.0
y_tvp[4,18,8];0.0
y_tvp[4,18,9];0.0
y_tvp[4,18,10];0.0
y_tvp[4,18,11];0.0
y_tvp[4,18,12];0.0
y_tvp[4,18,13];0.0
y_tvp[4,18,14];0.0
y_tvp[4,18,15];0.0
y_tvp[4,18,16];0.0
y_tvp[4,18,17];0.0
y_tvp[4,18,18];0.0
y_tvp[4,18,19];0.0
y_tvp[4,18,20];0.0
y_tvp[4,18,21];0.0
y_tvp[4,18,22];0.0
y_tvp[4,18,23];0.0
y_tvp[4,18,24];0.0
y_tvp[4,18,25];0.0
y_tvp[4,18,26];0.0
y_tvp[4,18,27];0.0
y_tvp[4,18,28];0.0
y_tvp[4,18,29];0.0
y_tvp[4,18,30];0.0
y_tvp[4,18,31];0.0
y_tvp[4,18,32];0.0
y_tvp[4,18,33];0.0
y_tvp[4,18,34];0.0
y_tvp[4,18,35];0.0
y_tvp[4,18,36];0.0
y_tvp[4,18,37];0.0
y_tvp[4,18,38];0.0
y_tvp[4,18,39];0.0
y_tvp[4,18,40];0.0
y_tvp[4,19,1];0.0
y_tvp[4,19,2];0.0
y_tvp[4,19,3];0.0
y_tvp[4,19,4];0.0
y_tvp[4,19,5];0.0
y_tvp[4,19,6];0.0
y_tvp[4,19,7];0.0
y_tvp[4,19,8];0.0
y_tvp[4,19,9];0.0
y_tvp[4,19,10];0.0
y_tvp[4,19,11];0.0
y_tvp[4,19,12];0.0
y_tvp[4,19,13];0.0
y_tvp[4,19,14];0.0
y_tvp[4,19,15];0.0
y_tvp[4,19,16];0.0
y_tvp[4,19,17];0.0
y_tvp[4,19,18];0.0
y_tvp[4,19,19];0.0
y_tvp[4,19,20];0.0
y_tvp[4,19,21];0.0
y_tvp[4,19,22];0.0
y_tvp[4,19,23];0.0
y_tvp[4,19,24];0.0
y_tvp[4,19,25];0.0
y_tvp[4,19,26];0.0
y_tvp[4,19,27];0.0
y_tvp[4,19,28];0.0
y_tvp[4,19,29];0.0
y_tvp[4,19,30];0.0
y_tvp[4,19,31];0.0
y_tvp[4,19,32];0.0
y_tvp[4,19,33];0.0
y_tvp[4,19,34];0.0
y_tvp[4,19,35];0.0
y_tvp[4,19,36];0.0
y_tvp[4,19,37];0.0
y_tvp[4,19,38];0.0
y_tvp[4,19,39];0.0
y_tvp[4,19,40];0.0
y_tvp[4,20,1];0.0
y_tvp[4,20,2];0.0
y_tvp[4,20,3];0.0
y_tvp[4,20,4];0.0
y_tvp[4,20,5];0.0
y_tvp[4,20,6];0.0
y_tvp[4,20,7];0.0
y_tvp[4,20,8];0.0
y_tvp[4,20,9];0.0
y_tvp[4,20,10];0.0
y_tvp[4,20,11];0.0
y_tvp[4,20,12];0.0
y_tvp[4,20,13];0.0
y_tvp[4,20,14];0.0
y_tvp[4,20,15];0.0
y_tvp[4,20,16];0.0
y_tvp[4,20,17];0.0
y_tvp[4,20,18];0.0
y_tvp[4,20,19];0.0
y_tvp[4,20,20];0.0
y_tvp[4,20,21];0.0
y_tvp[4,20,22];0.0
y_tvp[4,20,23];0.0
y_tvp[4,20,24];0.0
y_tvp[4,20,25];0.0
y_tvp[4,20,26];0.0
y_tvp[4,20,27];0.0
y_tvp[4,20,28];0.0
y_tvp[4,20,29];0.0
y_tvp[4,20,30];0.0
y_tvp[4,20,31];0.0
y_tvp[4,20,32];0.0
y_tvp[4,20,33];0.0
y_tvp[4,20,34];0.0
y_tvp[4,20,35];0.0
y_tvp[4,20,36];0.0
y_tvp[4,20,37];0.0
y_tvp[4,20,38];0.0
y_tvp[4,20,39];0.0
y_tvp[4,20,40];0.0
z_tvp[1,1,1];1.0
z_tvp[1,1,2];11.0
z_tvp[1,1,3];4.0
z_tvp[1,1,4];5.0
z_tvp[1,1,5];4.0
z_tvp[1,1,6];9.0
z_tvp[1,1,7];1.0
z_tvp[1,1,8];1.0
z_tvp[1,1,9];1.0
z_tvp[1,1,10];0.0
z_tvp[1,1,11];1.0
z_tvp[1,1,12];1.0
z_tvp[1,1,13];3.0
z_tvp[1,1,14];2.0
z_tvp[1,1,15];0.0
z_tvp[1,1,16];9.0
z_tvp[1,1,17];1.0
z_tvp[1,1,18];35.0
z_tvp[1,1,19];2.0
z_tvp[1,1,20];17.0
z_tvp[1,1,21];16.0
z_tvp[1,1,22];8.0
z_tvp[1,1,23];2.0
z_tvp[1,1,24];1.0
z_tvp[1,1,25];3.0
z_tvp[1,1,26];4.0
z_tvp[1,1,27];56.0
z_tvp[1,1,28];3.0
z_tvp[1,1,29];3.0
z_tvp[1,1,30];2.0
z_tvp[1,1,31];19.0
z_tvp[1,1,32];1.0
z_tvp[1,1,33];1.0
z_tvp[1,1,34];1.0
z_tvp[1,1,35];4.0
z_tvp[1,1,36];1.0
z_tvp[1,1,37];3.0
z_tvp[1,1,38];12.0
z_tvp[1,1,39];1.0
z_tvp[1,1,40];2308.0
z_tvp[1,2,1];1.0
z_tvp[1,2,2];11.0
z_tvp[1,2,3];4.0
z_tvp[1,2,4];5.0
z_tvp[1,2,5];4.0
z_tvp[1,2,6];9.0
z_tvp[1,2,7];1.0
z_tvp[1,2,8];1.0
z_tvp[1,2,9];0.0
z_tvp[1,2,10];1.0
z_tvp[1,2,11];1.0
z_tvp[1,2,12];1.0
z_tvp[1,2,13];3.0
z_tvp[1,2,14];2.0
z_tvp[1,2,15];0.0
z_tvp[1,2,16];9.0
z_tvp[1,2,17];1.0
z_tvp[1,2,18];35.0
z_tvp[1,2,19];2.0
z_tvp[1,2,20];17.0
z_tvp[1,2,21];16.0
z_tvp[1,2,22];8.0
z_tvp[1,2,23];2.0
z_tvp[1,2,24];1.0
z_tvp[1,2,25];3.0
z_tvp[1,2,26];4.0
z_tvp[1,2,27];56.0
z_tvp[1,2,28];3.0
z_tvp[1,2,29];3.0
z_tvp[1,2,30];2.0
z_tvp[1,2,31];19.0
z_tvp[1,2,32];1.0
z_tvp[1,2,33];1.0
z_tvp[1,2,34];1.0
z_tvp[1,2,35];4.0
z_tvp[1,2,36];1.0
z_tvp[1,2,37];3.0
z_tvp[1,2,38];12.0
z_tvp[1,2,39];1.0
z_tvp[1,2,40];2207.0
z_tvp[1,3,1];1.0
z_tvp[1,3,2];11.0
z_tvp[1,3,3];4.0
z_tvp[1,3,4];5.0
z_tvp[1,3,5];4.0
z_tvp[1,3,6];9.0
z_tvp[1,3,7];1.0
z_tvp[1,3,8];0.0
z_tvp[1,3,9];1.0
z_tvp[1,3,10];1.0
z_tvp[1,3,11];1.0
z_tvp[1,3,12];1.0
z_tvp[1,3,13];3.0
z_tvp[1,3,14];2.0
z_tvp[1,3,15];4.0
z_tvp[1,3,16];9.0
z_tvp[1,3,17];1.0
z_tvp[1,3,18];35.0
z_tvp[1,3,19];2.0
z_tvp[1,3,20];17.0
z_tvp[1,3,21];16.0
z_tvp[1,3,22];8.0
z_tvp[1,3,23];2.0
z_tvp[1,3,24];1.0
z_tvp[1,3,25];3.0
z_tvp[1,3,26];4.0
z_tvp[1,3,27];56.0
z_tvp[1,3,28];3.0
z_tvp[1,3,29];3.0
z_tvp[1,3,30];2.0
z_tvp[1,3,31];19.0
z_tvp[1,3,32];1.0
z_tvp[1,3,33];1.0
z_tvp[1,3,34];1.0
z_tvp[1,3,35];4.0
z_tvp[1,3,36];1.0
z_tvp[1,3,37];3.0
z_tvp[1,3,38];12.0
z_tvp[1,3,39];0.0
z_tvp[1,3,40];1895.0
z_tvp[1,4,1];1.0
z_tvp[1,4,2];11.0
z_tvp[1,4,3];4.0
z_tvp[1,4,4];5.0
z_tvp[1,4,5];4.0
z_tvp[1,4,6];9.0
z_tvp[1,4,7];1.0
z_tvp[1,4,8];1.0
z_tvp[1,4,9];1.0
z_tvp[1,4,10];0.0
z_tvp[1,4,11];1.0
z_tvp[1,4,12];1.0
z_tvp[1,4,13];3.0
z_tvp[1,4,14];2.0
z_tvp[1,4,15];0.0
z_tvp[1,4,16];9.0
z_tvp[1,4,17];1.0
z_tvp[1,4,18];35.0
z_tvp[1,4,19];2.0
z_tvp[1,4,20];17.0
z_tvp[1,4,21];16.0
z_tvp[1,4,22];8.0
z_tvp[1,4,23];2.0
z_tvp[1,4,24];1.0
z_tvp[1,4,25];3.0
z_tvp[1,4,26];4.0
z_tvp[1,4,27];56.0
z_tvp[1,4,28];3.0
z_tvp[1,4,29];3.0
z_tvp[1,4,30];2.0
z_tvp[1,4,31];19.0
z_tvp[1,4,32];1.0
z_tvp[1,4,33];1.0
z_tvp[1,4,34];1.0
z_tvp[1,4,35];4.0
z_tvp[1,4,36];1.0
z_tvp[1,4,37];3.0
z_tvp[1,4,38];12.0
z_tvp[1,4,39];1.0
z_tvp[1,4,40];2179.0
z_tvp[1,5,1];1.0
z_tvp[1,5,2];11.0
z_tvp[1,5,3];4.0
z_tvp[1,5,4];5.0
z_tvp[1,5,5];4.0
z_tvp[1,5,6];9.0
z_tvp[1,5,7];1.0
z_tvp[1,5,8];0.0
z_tvp[1,5,9];1.0
z_tvp[1,5,10];1.0
z_tvp[1,5,11];1.0
z_tvp[1,5,12];1.0
z_tvp[1,5,13];3.0
z_tvp[1,5,14];2.0
z_tvp[1,5,15];4.0
z_tvp[1,5,16];9.0
z_tvp[1,5,17];1.0
z_tvp[1,5,18];35.0
z_tvp[1,5,19];2.0
z_tvp[1,5,20];17.0
z_tvp[1,5,21];16.0
z_tvp[1,5,22];8.0
z_tvp[1,5,23];2.0
z_tvp[1,5,24];1.0
z_tvp[1,5,25];3.0
z_tvp[1,5,26];4.0
z_tvp[1,5,27];56.0
z_tvp[1,5,28];3.0
z_tvp[1,5,29];3.0
z_tvp[1,5,30];2.0
z_tvp[1,5,31];19.0
z_tvp[1,5,32];1.0
z_tvp[1,5,33];1.0
z_tvp[1,5,34];1.0
z_tvp[1,5,35];4.0
z_tvp[1,5,36];1.0
z_tvp[1,5,37];3.0
z_tvp[1,5,38];12.0
z_tvp[1,5,39];0.0
z_tvp[1,5,40];1936.0
z_tvp[1,6,1];1.0
z_tvp[1,6,2];11.0
z_tvp[1,6,3];4.0
z_tvp[1,6,4];5.0
z_tvp[1,6,5];4.0
z_tvp[1,6,6];9.0
z_tvp[1,6,7];1.0
z_tvp[1,6,8];1.0
z_tvp[1,6,9];1.0
z_tvp[1,6,10];0.0
z_tvp[1,6,11];1.0
z_tvp[1,6,12];1.0
z_tvp[1,6,13];3.0
z_tvp[1,6,14];2.0
z_tvp[1,6,15];3.0
z_tvp[1,6,16];9.0
z_tvp[1,6,17];1.0
z_tvp[1,6,18];35.0
z_tvp[1,6,19];2.0
z_tvp[1,6,20];17.0
z_tvp[1,6,21];16.0
z_tvp[1,6,22];8.0
z_tvp[1,6,23];2.0
z_tvp[1,6,24];1.0
z_tvp[1,6,25];3.0
z_tvp[1,6,26];4.0
z_tvp[1,6,27];56.0
z_tvp[1,6,28];3.0
z_tvp[1,6,29];3.0
z_tvp[1,6,30];2.0
z_tvp[1,6,31];19.0
z_tvp[1,6,32];1.0
z_tvp[1,6,33];1.0
z_tvp[1,6,34];1.0
z_tvp[1,6,35];4.0
z_tvp[1,6,36];1.0
z_tvp[1,6,37];3.0
z_tvp[1,6,38];12.0
z_tvp[1,6,39];1.0
z_tvp[1,6,40];2228.0
z_tvp[1,7,1];1.0
z_tvp[1,7,2];11.0
z_tvp[1,7,3];4.0
z_tvp[1,7,4];5.0
z_tvp[1,7,5];4.0
z_tvp[1,7,6];9.0
z_tvp[1,7,7];1.0
z_tvp[1,7,8];1.0
z_tvp[1,7,9];1.0
z_tvp[1,7,10];0.0
z_tvp[1,7,11];1.0
z_tvp[1,7,12];1.0
z_tvp[1,7,13];3.0
z_tvp[1,7,14];2.0
z_tvp[1,7,15];0.0
z_tvp[1,7,16];9.0
z_tvp[1,7,17];1.0
z_tvp[1,7,18];35.0
z_tvp[1,7,19];2.0
z_tvp[1,7,20];17.0
z_tvp[1,7,21];16.0
z_tvp[1,7,22];8.0
z_tvp[1,7,23];2.0
z_tvp[1,7,24];1.0
z_tvp[1,7,25];3.0
z_tvp[1,7,26];4.0
z_tvp[1,7,27];56.0
z_tvp[1,7,28];3.0
z_tvp[1,7,29];3.0
z_tvp[1,7,30];2.0
z_tvp[1,7,31];19.0
z_tvp[1,7,32];1.0
z_tvp[1,7,33];1.0
z_tvp[1,7,34];1.0
z_tvp[1,7,35];4.0
z_tvp[1,7,36];1.0
z_tvp[1,7,37];3.0
z_tvp[1,7,38];12.0
z_tvp[1,7,39];1.0
z_tvp[1,7,40];2622.0
z_tvp[1,8,1];1.0
z_tvp[1,8,2];11.0
z_tvp[1,8,3];4.0
z_tvp[1,8,4];5.0
z_tvp[1,8,5];4.0
z_tvp[1,8,6];9.0
z_tvp[1,8,7];1.0
z_tvp[1,8,8];1.0
z_tvp[1,8,9];1.0
z_tvp[1,8,10];1.0
z_tvp[1,8,11];1.0
z_tvp[1,8,12];1.0
z_tvp[1,8,13];3.0
z_tvp[1,8,14];0.0
z_tvp[1,8,15];0.0
z_tvp[1,8,16];9.0
z_tvp[1,8,17];1.0
z_tvp[1,8,18];35.0
z_tvp[1,8,19];2.0
z_tvp[1,8,20];17.0
z_tvp[1,8,21];16.0
z_tvp[1,8,22];8.0
z_tvp[1,8,23];2.0
z_tvp[1,8,24];1.0
z_tvp[1,8,25];3.0
z_tvp[1,8,26];4.0
z_tvp[1,8,27];56.0
z_tvp[1,8,28];3.0
z_tvp[1,8,29];3.0
z_tvp[1,8,30];2.0
z_tvp[1,8,31];19.0
z_tvp[1,8,32];1.0
z_tvp[1,8,33];1.0
z_tvp[1,8,34];1.0
z_tvp[1,8,35];4.0
z_tvp[1,8,36];1.0
z_tvp[1,8,37];3.0
z_tvp[1,8,38];12.0
z_tvp[1,8,39];1.0
z_tvp[1,8,40];1936.0
z_tvp[1,9,1];1.0
z_tvp[1,9,2];11.0
z_tvp[1,9,3];4.0
z_tvp[1,9,4];5.0
z_tvp[1,9,5];4.0
z_tvp[1,9,6];9.0
z_tvp[1,9,7];1.0
z_tvp[1,9,8];1.0
z_tvp[1,9,9];1.0
z_tvp[1,9,10];0.0
z_tvp[1,9,11];1.0
z_tvp[1,9,12];1.0
z_tvp[1,9,13];3.0
z_tvp[1,9,14];2.0
z_tvp[1,9,15];0.0
z_tvp[1,9,16];9.0
z_tvp[1,9,17];1.0
z_tvp[1,9,18];35.0
z_tvp[1,9,19];2.0
z_tvp[1,9,20];17.0
z_tvp[1,9,21];16.0
z_tvp[1,9,22];8.0
z_tvp[1,9,23];2.0
z_tvp[1,9,24];1.0
z_tvp[1,9,25];3.0
z_tvp[1,9,26];4.0
z_tvp[1,9,27];56.0
z_tvp[1,9,28];3.0
z_tvp[1,9,29];3.0
z_tvp[1,9,30];2.0
z_tvp[1,9,31];19.0
z_tvp[1,9,32];1.0
z_tvp[1,9,33];1.0
z_tvp[1,9,34];1.0
z_tvp[1,9,35];4.0
z_tvp[1,9,36];1.0
z_tvp[1,9,37];3.0
z_tvp[1,9,38];12.0
z_tvp[1,9,39];1.0
z_tvp[1,9,40];2235.0
z_tvp[1,10,1];1.0
z_tvp[1,10,2];11.0
z_tvp[1,10,3];4.0
z_tvp[1,10,4];5.0
z_tvp[1,10,5];4.0
z_tvp[1,10,6];9.0
z_tvp[1,10,7];1.0
z_tvp[1,10,8];1.0
z_tvp[1,10,9];1.0
z_tvp[1,10,10];0.0
z_tvp[1,10,11];1.0
z_tvp[1,10,12];1.0
z_tvp[1,10,13];3.0
z_tvp[1,10,14];2.0
z_tvp[1,10,15];0.0
z_tvp[1,10,16];9.0
z_tvp[1,10,17];1.0
z_tvp[1,10,18];35.0
z_tvp[1,10,19];2.0
z_tvp[1,10,20];17.0
z_tvp[1,10,21];16.0
z_tvp[1,10,22];8.0
z_tvp[1,10,23];2.0
z_tvp[1,10,24];1.0
z_tvp[1,10,25];3.0
z_tvp[1,10,26];4.0
z_tvp[1,10,27];56.0
z_tvp[1,10,28];3.0
z_tvp[1,10,29];3.0
z_tvp[1,10,30];2.0
z_tvp[1,10,31];19.0
z_tvp[1,10,32];1.0
z_tvp[1,10,33];1.0
z_tvp[1,10,34];1.0
z_tvp[1,10,35];4.0
z_tvp[1,10,36];1.0
z_tvp[1,10,37];3.0
z_tvp[1,10,38];12.0
z_tvp[1,10,39];1.0
z_tvp[1,10,40];2304.0
z_tvp[1,11,1];1.0
z_tvp[1,11,2];11.0
z_tvp[1,11,3];4.0
z_tvp[1,11,4];5.0
z_tvp[1,11,5];4.0
z_tvp[1,11,6];9.0
z_tvp[1,11,7];1.0
z_tvp[1,11,8];1.0
z_tvp[1,11,9];1.0
z_tvp[1,11,10];0.0
z_tvp[1,11,11];1.0
z_tvp[1,11,12];1.0
z_tvp[1,11,13];3.0
z_tvp[1,11,14];2.0
z_tvp[1,11,15];0.0
z_tvp[1,11,16];9.0
z_tvp[1,11,17];1.0
z_tvp[1,11,18];35.0
z_tvp[1,11,19];2.0
z_tvp[1,11,20];17.0
z_tvp[1,11,21];16.0
z_tvp[1,11,22];8.0
z_tvp[1,11,23];2.0
z_tvp[1,11,24];1.0
z_tvp[1,11,25];3.0
z_tvp[1,11,26];4.0
z_tvp[1,11,27];56.0
z_tvp[1,11,28];3.0
z_tvp[1,11,29];3.0
z_tvp[1,11,30];2.0
z_tvp[1,11,31];19.0
z_tvp[1,11,32];1.0
z_tvp[1,11,33];1.0
z_tvp[1,11,34];1.0
z_tvp[1,11,35];4.0
z_tvp[1,11,36];1.0
z_tvp[1,11,37];3.0
z_tvp[1,11,38];12.0
z_tvp[1,11,39];1.0
z_tvp[1,11,40];2628.0
z_tvp[1,12,1];1.0
z_tvp[1,12,2];11.0
z_tvp[1,12,3];4.0
z_tvp[1,12,4];5.0
z_tvp[1,12,5];4.0
z_tvp[1,12,6];9.0
z_tvp[1,12,7];1.0
z_tvp[1,12,8];1.0
z_tvp[1,12,9];1.0
z_tvp[1,12,10];1.0
z_tvp[1,12,11];1.0
z_tvp[1,12,12];1.0
z_tvp[1,12,13];3.0
z_tvp[1,12,14];2.0
z_tvp[1,12,15];0.0
z_tvp[1,12,16];9.0
z_tvp[1,12,17];1.0
z_tvp[1,12,18];35.0
z_tvp[1,12,19];2.0
z_tvp[1,12,20];17.0
z_tvp[1,12,21];16.0
z_tvp[1,12,22];8.0
z_tvp[1,12,23];1.0
z_tvp[1,12,24];1.0
z_tvp[1,12,25];3.0
z_tvp[1,12,26];4.0
z_tvp[1,12,27];56.0
z_tvp[1,12,28];3.0
z_tvp[1,12,29];3.0
z_tvp[1,12,30];2.0
z_tvp[1,12,31];19.0
z_tvp[1,12,32];1.0
z_tvp[1,12,33];1.0
z_tvp[1,12,34];1.0
z_tvp[1,12,35];4.0
z_tvp[1,12,36];1.0
z_tvp[1,12,37];3.0
z_tvp[1,12,38];12.0
z_tvp[1,12,39];1.0
z_tvp[1,12,40];2400.0
z_tvp[1,13,1];1.0
z_tvp[1,13,2];11.0
z_tvp[1,13,3];4.0
z_tvp[1,13,4];5.0
z_tvp[1,13,5];4.0
z_tvp[1,13,6];9.0
z_tvp[1,13,7];1.0
z_tvp[1,13,8];1.0
z_tvp[1,13,9];0.0
z_tvp[1,13,10];1.0
z_tvp[1,13,11];1.0
z_tvp[1,13,12];1.0
z_tvp[1,13,13];3.0
z_tvp[1,13,14];2.0
z_tvp[1,13,15];0.0
z_tvp[1,13,16];9.0
z_tvp[1,13,17];1.0
z_tvp[1,13,18];35.0
z_tvp[1,13,19];2.0
z_tvp[1,13,20];17.0
z_tvp[1,13,21];16.0
z_tvp[1,13,22];8.0
z_tvp[1,13,23];2.0
z_tvp[1,13,24];1.0
z_tvp[1,13,25];3.0
z_tvp[1,13,26];4.0
z_tvp[1,13,27];56.0
z_tvp[1,13,28];3.0
z_tvp[1,13,29];3.0
z_tvp[1,13,30];2.0
z_tvp[1,13,31];19.0
z_tvp[1,13,32];1.0
z_tvp[1,13,33];1.0
z_tvp[1,13,34];1.0
z_tvp[1,13,35];4.0
z_tvp[1,13,36];1.0
z_tvp[1,13,37];3.0
z_tvp[1,13,38];12.0
z_tvp[1,13,39];1.0
z_tvp[1,13,40];2499.0
z_tvp[1,14,1];1.0
z_tvp[1,14,2];11.0
z_tvp[1,14,3];4.0
z_tvp[1,14,4];5.0
z_tvp[1,14,5];4.0
z_tvp[1,14,6];9.0
z_tvp[1,14,7];1.0
z_tvp[1,14,8];0.0
z_tvp[1,14,9];1.0
z_tvp[1,14,10];1.0
z_tvp[1,14,11];1.0
z_tvp[1,14,12];1.0
z_tvp[1,14,13];3.0
z_tvp[1,14,14];2.0
z_tvp[1,14,15];4.0
z_tvp[1,14,16];9.0
z_tvp[1,14,17];1.0
z_tvp[1,14,18];35.0
z_tvp[1,14,19];2.0
z_tvp[1,14,20];17.0
z_tvp[1,14,21];16.0
z_tvp[1,14,22];8.0
z_tvp[1,14,23];2.0
z_tvp[1,14,24];1.0
z_tvp[1,14,25];3.0
z_tvp[1,14,26];4.0
z_tvp[1,14,27];56.0
z_tvp[1,14,28];3.0
z_tvp[1,14,29];3.0
z_tvp[1,14,30];2.0
z_tvp[1,14,31];19.0
z_tvp[1,14,32];1.0
z_tvp[1,14,33];1.0
z_tvp[1,14,34];1.0
z_tvp[1,14,35];4.0
z_tvp[1,14,36];1.0
z_tvp[1,14,37];3.0
z_tvp[1,14,38];12.0
z_tvp[1,14,39];0.0
z_tvp[1,14,40];1745.0
z_tvp[1,15,1];1.0
z_tvp[1,15,2];11.0
z_tvp[1,15,3];4.0
z_tvp[1,15,4];5.0
z_tvp[1,15,5];4.0
z_tvp[1,15,6];9.0
z_tvp[1,15,7];1.0
z_tvp[1,15,8];0.0
z_tvp[1,15,9];1.0
z_tvp[1,15,10];1.0
z_tvp[1,15,11];1.0
z_tvp[1,15,12];1.0
z_tvp[1,15,13];3.0
z_tvp[1,15,14];2.0
z_tvp[1,15,15];4.0
z_tvp[1,15,16];9.0
z_tvp[1,15,17];1.0
z_tvp[1,15,18];35.0
z_tvp[1,15,19];2.0
z_tvp[1,15,20];17.0
z_tvp[1,15,21];16.0
z_tvp[1,15,22];8.0
z_tvp[1,15,23];2.0
z_tvp[1,15,24];1.0
z_tvp[1,15,25];3.0
z_tvp[1,15,26];4.0
z_tvp[1,15,27];56.0
z_tvp[1,15,28];3.0
z_tvp[1,15,29];3.0
z_tvp[1,15,30];2.0
z_tvp[1,15,31];19.0
z_tvp[1,15,32];1.0
z_tvp[1,15,33];1.0
z_tvp[1,15,34];1.0
z_tvp[1,15,35];4.0
z_tvp[1,15,36];1.0
z_tvp[1,15,37];3.0
z_tvp[1,15,38];12.0
z_tvp[1,15,39];0.0
z_tvp[1,15,40];2015.0
z_tvp[1,16,1];1.0
z_tvp[1,16,2];11.0
z_tvp[1,16,3];4.0
z_tvp[1,16,4];5.0
z_tvp[1,16,5];4.0
z_tvp[1,16,6];9.0
z_tvp[1,16,7];1.0
z_tvp[1,16,8];1.0
z_tvp[1,16,9];1.0
z_tvp[1,16,10];0.0
z_tvp[1,16,11];1.0
z_tvp[1,16,12];1.0
z_tvp[1,16,13];3.0
z_tvp[1,16,14];2.0
z_tvp[1,16,15];0.0
z_tvp[1,16,16];9.0
z_tvp[1,16,17];1.0
z_tvp[1,16,18];35.0
z_tvp[1,16,19];2.0
z_tvp[1,16,20];17.0
z_tvp[1,16,21];16.0
z_tvp[1,16,22];8.0
z_tvp[1,16,23];2.0
z_tvp[1,16,24];1.0
z_tvp[1,16,25];3.0
z_tvp[1,16,26];4.0
z_tvp[1,16,27];56.0
z_tvp[1,16,28];3.0
z_tvp[1,16,29];3.0
z_tvp[1,16,30];2.0
z_tvp[1,16,31];19.0
z_tvp[1,16,32];1.0
z_tvp[1,16,33];1.0
z_tvp[1,16,34];1.0
z_tvp[1,16,35];4.0
z_tvp[1,16,36];1.0
z_tvp[1,16,37];3.0
z_tvp[1,16,38];12.0
z_tvp[1,16,39];1.0
z_tvp[1,16,40];2141.0
z_tvp[1,17,1];1.0
z_tvp[1,17,2];11.0
z_tvp[1,17,3];4.0
z_tvp[1,17,4];5.0
z_tvp[1,17,5];4.0
z_tvp[1,17,6];9.0
z_tvp[1,17,7];1.0
z_tvp[1,17,8];1.0
z_tvp[1,17,9];1.0
z_tvp[1,17,10];0.0
z_tvp[1,17,11];1.0
z_tvp[1,17,12];1.0
z_tvp[1,17,13];3.0
z_tvp[1,17,14];2.0
z_tvp[1,17,15];0.0
z_tvp[1,17,16];9.0
z_tvp[1,17,17];1.0
z_tvp[1,17,18];35.0
z_tvp[1,17,19];2.0
z_tvp[1,17,20];17.0
z_tvp[1,17,21];16.0
z_tvp[1,17,22];8.0
z_tvp[1,17,23];2.0
z_tvp[1,17,24];1.0
z_tvp[1,17,25];3.0
z_tvp[1,17,26];4.0
z_tvp[1,17,27];56.0
z_tvp[1,17,28];3.0
z_tvp[1,17,29];3.0
z_tvp[1,17,30];2.0
z_tvp[1,17,31];19.0
z_tvp[1,17,32];1.0
z_tvp[1,17,33];1.0
z_tvp[1,17,34];1.0
z_tvp[1,17,35];4.0
z_tvp[1,17,36];1.0
z_tvp[1,17,37];3.0
z_tvp[1,17,38];12.0
z_tvp[1,17,39];1.0
z_tvp[1,17,40];2239.0
z_tvp[1,18,1];1.0
z_tvp[1,18,2];11.0
z_tvp[1,18,3];4.0
z_tvp[1,18,4];5.0
z_tvp[1,18,5];4.0
z_tvp[1,18,6];9.0
z_tvp[1,18,7];1.0
z_tvp[1,18,8];1.0
z_tvp[1,18,9];0.0
z_tvp[1,18,10];1.0
